VarName,TimeString,VarValue,Validity,Time_ms
DRIVE 1 ACTUAL POWER,31/03/2017 13:42:02,0,1,42825570852
DRIVE 1 ACTUAL POWER,31/03/2017 13:43:02,0,1,42825571546
DRIVE 1 ACTUAL POWER,31/03/2017 13:44:02,0,1,42825572241
DRIVE 1 ACTUAL POWER,31/03/2017 13:45:02,0,1,42825572935
DRIVE 1 ACTUAL POWER,31/03/2017 13:46:02,0,1,42825573629
DRIVE 1 ACTUAL POWER,31/03/2017 13:47:02,0,1,42825574324
DRIVE 1 ACTUAL POWER,31/03/2017 13:48:02,0,1,42825575018
DRIVE 1 ACTUAL POWER,31/03/2017 13:49:02,0,1,42825575713
DRIVE 1 ACTUAL POWER,31/03/2017 13:50:02,0,1,42825576407
DRIVE 1 ACTUAL POWER,31/03/2017 13:51:02,0,1,42825577102
DRIVE 1 ACTUAL POWER,31/03/2017 13:52:02,0,1,42825577796
DRIVE 1 ACTUAL POWER,31/03/2017 13:53:02,0,1,42825578491
DRIVE 1 ACTUAL POWER,31/03/2017 13:54:02,0,1,42825579184
DRIVE 1 ACTUAL POWER,31/03/2017 13:55:02,8.526374,1,42825579879
DRIVE 1 ACTUAL POWER,31/03/2017 13:56:02,5.602714,1,42825580573
DRIVE 1 ACTUAL POWER,31/03/2017 13:57:02,0,1,42825581268
DRIVE 1 ACTUAL POWER,31/03/2017 13:58:02,0,1,42825581962
DRIVE 1 ACTUAL POWER,31/03/2017 13:59:02,0,1,42825582657
$RT_OFF$,31/03/2017 13:59:29,0,2,42825582973
DRIVE 1 ACTUAL POWER,31/03/2017 14:00:38,6.587809,1,42825583774
DRIVE 1 ACTUAL POWER,31/03/2017 14:01:38,7.909268,1,42825584469
DRIVE 1 ACTUAL POWER,31/03/2017 14:02:38,7.865614,1,42825585163
DRIVE 1 ACTUAL POWER,31/03/2017 14:03:38,7.843126,1,42825585858
DRIVE 1 ACTUAL POWER,31/03/2017 14:04:38,7.781332,1,42825586552
DRIVE 1 ACTUAL POWER,31/03/2017 14:05:38,7.896004,1,42825587247
DRIVE 1 ACTUAL POWER,31/03/2017 14:06:38,8.141274,1,42825587941
DRIVE 1 ACTUAL POWER,31/03/2017 14:07:38,4.993394,1,42825588636
DRIVE 1 ACTUAL POWER,31/03/2017 14:08:38,5.005235,1,42825589330
DRIVE 1 ACTUAL POWER,31/03/2017 14:09:38,4.74861,1,42825590025
DRIVE 1 ACTUAL POWER,31/03/2017 14:10:38,5.035524,1,42825590719
DRIVE 1 ACTUAL POWER,31/03/2017 14:11:38,8.958893,1,42825591414
DRIVE 1 ACTUAL POWER,31/03/2017 14:12:38,9.134494,1,42825592108
DRIVE 1 ACTUAL POWER,31/03/2017 14:13:38,9.191014,1,42825592803
DRIVE 1 ACTUAL POWER,31/03/2017 14:14:38,0,1,42825593497
DRIVE 1 ACTUAL POWER,31/03/2017 14:15:38,0,1,42825594192
DRIVE 1 ACTUAL POWER,31/03/2017 14:16:38,0,1,42825594886
DRIVE 1 ACTUAL POWER,31/03/2017 14:17:38,0,1,42825595580
DRIVE 1 ACTUAL POWER,31/03/2017 14:18:38,0,1,42825596275
DRIVE 1 ACTUAL POWER,31/03/2017 14:19:38,0,1,42825596969
$RT_OFF$,31/03/2017 14:20:24,0,2,42825597495
$RT_OFF$,31/03/2017 14:22:04,0,2,42825598661
$RT_OFF$,31/03/2017 14:46:12,0,2,42825615419
DRIVE 1 ACTUAL POWER,3/4/2017 13:57,0,1,42828581784
DRIVE 1 ACTUAL POWER,3/4/2017 13:58,0,1,42828582479
DRIVE 1 ACTUAL POWER,3/4/2017 13:59,0,1,42828583173
$RT_OFF$,3/4/2017 14:00,0,2,42828583449
DRIVE 1 ACTUAL POWER,3/4/2017 14:07,0,1,42828588694
DRIVE 1 ACTUAL POWER,3/4/2017 14:08,0,1,42828589388
DRIVE 1 ACTUAL POWER,3/4/2017 14:09,0,1,42828590083
DRIVE 1 ACTUAL POWER,3/4/2017 14:10,0,1,42828590777
DRIVE 1 ACTUAL POWER,3/4/2017 14:11,0,1,42828591472
DRIVE 1 ACTUAL POWER,3/4/2017 14:12,0,1,42828592166
DRIVE 1 ACTUAL POWER,3/4/2017 14:13,0,1,42828592861
DRIVE 1 ACTUAL POWER,3/4/2017 14:14,0,1,42828593555
$RT_OFF$,3/4/2017 14:14,0,2,42828593664
DRIVE 1 ACTUAL POWER,3/4/2017 14:17,0,1,42828595483
DRIVE 1 ACTUAL POWER,3/4/2017 14:18,-4.05E-30,1,42828596178
DRIVE 1 ACTUAL POWER,3/4/2017 14:19,10.57976,1,42828596872
DRIVE 1 ACTUAL POWER,3/4/2017 14:20,10.25893,1,42828597567
DRIVE 1 ACTUAL POWER,3/4/2017 14:21,9.606043,1,42828598261
DRIVE 1 ACTUAL POWER,3/4/2017 14:22,9.028118,1,42828598956
DRIVE 1 ACTUAL POWER,3/4/2017 14:23,8.671243,1,42828599650
DRIVE 1 ACTUAL POWER,3/4/2017 14:24,8.326402,1,42828600345
DRIVE 1 ACTUAL POWER,3/4/2017 14:25,8.297511,1,42828601039
$RT_OFF$,3/4/2017 14:26,0,2,42828601399
DRIVE 1 ACTUAL POWER,5/4/2017 10:08,0,1,42830422314
DRIVE 1 ACTUAL POWER,5/4/2017 10:09,2.758683,1,42830423009
DRIVE 1 ACTUAL POWER,5/4/2017 10:10,9.897776,1,42830423703
DRIVE 1 ACTUAL POWER,5/4/2017 10:11,9.574363,1,42830424398
DRIVE 1 ACTUAL POWER,5/4/2017 10:12,9.388474,1,42830425092
DRIVE 1 ACTUAL POWER,5/4/2017 10:13,9.062455,1,42830425787
DRIVE 1 ACTUAL POWER,5/4/2017 10:14,8.70506,1,42830426481
DRIVE 1 ACTUAL POWER,5/4/2017 10:15,8.375293,1,42830427176
DRIVE 1 ACTUAL POWER,5/4/2017 10:16,8.225733,1,42830427870
DRIVE 1 ACTUAL POWER,5/4/2017 10:17,8.199885,1,42830428565
DRIVE 1 ACTUAL POWER,5/4/2017 10:18,0,1,42830429260
DRIVE 1 ACTUAL POWER,5/4/2017 10:19,0,1,42830429953
DRIVE 1 ACTUAL POWER,5/4/2017 10:20,0,1,42830430648
DRIVE 1 ACTUAL POWER,5/4/2017 10:21,0,1,42830431343
DRIVE 1 ACTUAL POWER,5/4/2017 10:22,0,1,42830432037
DRIVE 1 ACTUAL POWER,5/4/2017 10:23,0,1,42830432732
DRIVE 1 ACTUAL POWER,5/4/2017 10:24,0,1,42830433425
DRIVE 1 ACTUAL POWER,5/4/2017 10:25,0,1,42830434120
DRIVE 1 ACTUAL POWER,5/4/2017 10:26,0,1,42830434814
DRIVE 1 ACTUAL POWER,5/4/2017 10:27,0,1,42830435509
DRIVE 1 ACTUAL POWER,5/4/2017 10:28,0,1,42830436204
DRIVE 1 ACTUAL POWER,5/4/2017 10:29,0,1,42830436898
DRIVE 1 ACTUAL POWER,5/4/2017 10:30,0,1,42830437593
